Foundation URI,Linearization (release) URI,8Y,BlockId,Title,ClassKind,DepthInKind,IsResidual,PrimaryLocation,ChapterNo,BrowserLink,iCatLink,isLeaf,noOfNonResidualChildren,Primary tabulation,Grouping1,Grouping2,Grouping3,Grouping4,Grouping5,Version:2021 May 11 - 22:00 UTC
http://id.who.int/icd/entity/154659965,http://id.who.int/icd/release/11/2021-05/mms/154659965,XM8W85,,Clotrimazole,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1458945376,http://id.who.int/icd/release/11/2021-05/mms/1458945376,XM6BT6,,Cloxiquine,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/106042285,http://id.who.int/icd/release/11/2021-05/mms/106042285,XM3726,,Crotamiton,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1031806491,http://id.who.int/icd/release/11/2021-05/mms/1031806491,XM6LZ1,,Desonide,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/679389267,http://id.who.int/icd/release/11/2021-05/mms/679389267,XM0PQ7,,Dettol,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1456222860,http://id.who.int/icd/release/11/2021-05/mms/1456222860,XM0UE0,,Dibrompropamidine,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/923646327,http://id.who.int/icd/release/11/2021-05/mms/923646327,XM06U7,,Dicophane,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/34241795,http://id.who.int/icd/release/11/2021-05/mms/34241795,XM2355,,Diethyltoluamide,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/940802453,http://id.who.int/icd/release/11/2021-05/mms/940802453,XM4A13,,Dimazole,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/770521053,http://id.who.int/icd/release/11/2021-05/mms/770521053,XM42D3,,Dixanthogen,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/391347003,http://id.who.int/icd/release/11/2021-05/mms/391347003,XM3JL3,,Dodicin,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/574600513,http://id.who.int/icd/release/11/2021-05/mms/574600513,XM5XH3,,Econazole,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1745048106,http://id.who.int/icd/release/11/2021-05/mms/1745048106,XM5QE6,,Ethacridine,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/498456153,http://id.who.int/icd/release/11/2021-05/mms/498456153,XM91H3,,Eurax,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1479588258,http://id.who.int/icd/release/11/2021-05/mms/1479588258,XM2258,,Exalamide,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1305350122,http://id.who.int/icd/release/11/2021-05/mms/1305350122,XM9K22,,Fenticlor,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/972108379,http://id.who.int/icd/release/11/2021-05/mms/972108379,XM2E99,,Fluocinonide,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/400394661,http://id.who.int/icd/release/11/2021-05/mms/400394661,XM67C1,,Flurobate,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1675801624,http://id.who.int/icd/release/11/2021-05/mms/1675801624,XM5JA4,,Gamma-benzene hexachloride (medicinal),category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/133917679,http://id.who.int/icd/release/11/2021-05/mms/133917679,XM4KJ0,,Antiperspirant,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1129319848,http://id.who.int/icd/release/11/2021-05/mms/1129319848,XM20Y8,,Hamamelis,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1213469450,http://id.who.int/icd/release/11/2021-05/mms/1213469450,XM1DT0,,Iproheptine,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/579962461,http://id.who.int/icd/release/11/2021-05/mms/579962461,XM9RY1,,Lowila,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/203702480,http://id.who.int/icd/release/11/2021-05/mms/203702480,XM1AY0,,Septisol,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/229505298,http://id.who.int/icd/release/11/2021-05/mms/229505298,XM3DK8,,Sulfatostearate,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/130393838,http://id.who.int/icd/release/11/2021-05/mms/130393838,XM9R98,,Benoquin,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1111542037,http://id.who.int/icd/release/11/2021-05/mms/1111542037,XM4597,,Cantharides,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/914355368,http://id.who.int/icd/release/11/2021-05/mms/914355368,XM6GG8,,Chloresium,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/954758534,http://id.who.int/icd/release/11/2021-05/mms/954758534,XM1KB4,,Elase,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/396922666,http://id.who.int/icd/release/11/2021-05/mms/396922666,XM5VL6,,Gelfilm,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/39205218,http://id.who.int/icd/release/11/2021-05/mms/39205218,XM1FF8,,Heet,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1208079367,http://id.who.int/icd/release/11/2021-05/mms/1208079367,XM54L7,,Nonoxinol,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/2016558989,http://id.who.int/icd/release/11/2021-05/mms/2016558989,XM2TV0,,Octoxinol-9,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1932927265,http://id.who.int/icd/release/11/2021-05/mms/1932927265,XM8865,,Podophyllotoxin,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/118037652,http://id.who.int/icd/release/11/2021-05/mms/118037652,XM0VK2,,Santyl,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/413136168,http://id.who.int/icd/release/11/2021-05/mms/413136168,XM8EC8,,Spermicide,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1446047542,http://id.who.int/icd/release/11/2021-05/mms/1446047542,XM0M02,,Becaplermin,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/569689844,http://id.who.int/icd/release/11/2021-05/mms/569689844,XM14C4,,Capsaicin,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1691752827,http://id.who.int/icd/release/11/2021-05/mms/1691752827,XM5DL8,,Zucapsaicin,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1467749986,http://id.who.int/icd/release/11/2021-05/mms/1467749986,XM7ZQ6,,Organo-heparinoid,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/651211871,http://id.who.int/icd/release/11/2021-05/mms/651211871,XM3711,,Tacalcitol,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/167462143,http://id.who.int/icd/release/11/2021-05/mms/167462143,XM6BQ3,,Tazarotene,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/858023521,http://id.who.int/icd/release/11/2021-05/mms/858023521,XM3GL1,,Dextranomer,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1238274578,http://id.who.int/icd/release/11/2021-05/mms/1238274578,XM7618,,Crilanomer,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1291501040,http://id.who.int/icd/release/11/2021-05/mms/1291501040,XM1JG0,,Enoxolone,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/653497031,http://id.who.int/icd/release/11/2021-05/mms/653497031,XM0W31,,Trolamine,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/727995572,http://id.who.int/icd/release/11/2021-05/mms/727995572,XM5DF2,,Pimecrolimus,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1321203975,http://id.who.int/icd/release/11/2021-05/mms/1321203975,XM1015,,Dupilumab,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1226415455,http://id.who.int/icd/release/11/2021-05/mms/1226415455,XM1A95,,Brimonidine,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1957949770,http://id.who.int/icd/release/11/2021-05/mms/1957949770,XM2TT0,,Calcipotriol,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1247563886,http://id.who.int/icd/release/11/2021-05/mms/1247563886,XM0RJ6,,Mequinol,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1616067466,http://id.who.int/icd/release/11/2021-05/mms/1616067466,XM87L7,,Diosmectite,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/92837439,http://id.who.int/icd/release/11/2021-05/mms/92837439,XM0XA0,,Ceratonia,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1046680667,http://id.who.int/icd/release/11/2021-05/mms/1046680667,XM3AJ8,,Crospovidone,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1368567538,http://id.who.int/icd/release/11/2021-05/mms/1368567538,XM86M9,,Racecadotril,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/150133984,http://id.who.int/icd/release/11/2021-05/mms/150133984,XM7CJ4,,Ambazone,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1039472790,http://id.who.int/icd/release/11/2021-05/mms/1039472790,XM9SX0,,Amylmetacresol,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/417608214,http://id.who.int/icd/release/11/2021-05/mms/417608214,XM59F4,,Biclotymol,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/53130510,http://id.who.int/icd/release/11/2021-05/mms/53130510,XM6270,,Corbadrine,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/740820800,http://id.who.int/icd/release/11/2021-05/mms/740820800,XM4UQ0,,Levonordefrin,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/598004257,http://id.who.int/icd/release/11/2021-05/mms/598004257,XM0G17,,Ritiometan,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1009925013,http://id.who.int/icd/release/11/2021-05/mms/1009925013,XM3RP3,,Myristyl-benzalkonium,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/273667617,http://id.who.int/icd/release/11/2021-05/mms/273667617,XM3NR8,,Octenidine,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1180917897,http://id.who.int/icd/release/11/2021-05/mms/1180917897,XM5HX7,,Podophyllin,category,1,FALSE,TRUE,X,browser,iCat,FALSE,1,FALSE,,,,,,
http://id.who.int/icd/entity/1129795447,http://id.who.int/icd/release/11/2021-05/mms/1129795447,XM35S7,,Amcinonide,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1661570363,http://id.who.int/icd/release/11/2021-05/mms/1661570363,XM4FN3,,Clobetasol,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/542807833,http://id.who.int/icd/release/11/2021-05/mms/542807833,XM5PM3,,Desoximetasone,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1251934798,http://id.who.int/icd/release/11/2021-05/mms/1251934798,XM8V58,,Diflorasone,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1100684516,http://id.who.int/icd/release/11/2021-05/mms/1100684516,XM4XD6,,Diflucortolone,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1426713594,http://id.who.int/icd/release/11/2021-05/mms/1426713594,XM84F4,,Fludroxycortide,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1089953202,http://id.who.int/icd/release/11/2021-05/mms/1089953202,XM6LQ2,,Flumethasone,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1267757870,http://id.who.int/icd/release/11/2021-05/mms/1267757870,XM7MM0,,Fluorometholone,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1602505878,http://id.who.int/icd/release/11/2021-05/mms/1602505878,XM52K8,,Fluprednidene,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1617764286,http://id.who.int/icd/release/11/2021-05/mms/1617764286,XM5086,,Flurandrenolide,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/788981531,http://id.who.int/icd/release/11/2021-05/mms/788981531,XM0ZX1,,Halcinonide,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1885537864,http://id.who.int/icd/release/11/2021-05/mms/1885537864,XM8TL4,,Halometasone,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1253458080,http://id.who.int/icd/release/11/2021-05/mms/1253458080,XM0ME0,,Prednicarbate,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/790070163,http://id.who.int/icd/release/11/2021-05/mms/790070163,XM55S3,,Flumetasone,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/65938858,http://id.who.int/icd/release/11/2021-05/mms/65938858,XM41T8,,Fluperolone,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/157516486,http://id.who.int/icd/release/11/2021-05/mms/157516486,XM5ZS6,,Buteprate,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/232658170,http://id.who.int/icd/release/11/2021-05/mms/232658170,XM64R0,,Ulobetasol,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1999954059,http://id.who.int/icd/release/11/2021-05/mms/1999954059,XM6DT9,,Difluprednate,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/643903628,http://id.who.int/icd/release/11/2021-05/mms/643903628,XM1068,,Fluclorolone,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1699616928,http://id.who.int/icd/release/11/2021-05/mms/1699616928,XM5PA8,,Ufenamate,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/653184649,http://id.who.int/icd/release/11/2021-05/mms/653184649,XM3VA9,,Chlorphenesin,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/383591683,http://id.who.int/icd/release/11/2021-05/mms/383591683,XM2NU3,,Idrocilamide,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/658007015,http://id.who.int/icd/release/11/2021-05/mms/658007015,XM10R5,,Adapalene,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1680899957,http://id.who.int/icd/release/11/2021-05/mms/1680899957,XM6KD7,,Motretinide,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1763940903,http://id.who.int/icd/release/11/2021-05/mms/1763940903,XM01G3,,Silver,category,1,FALSE,TRUE,X,browser,iCat,FALSE,5,FALSE,,,,,,
http://id.who.int/icd/entity/1195253264,http://id.who.int/icd/release/11/2021-05/mms/1195253264,XM5LS4,,Acrylamide,category,1,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/389939341,http://id.who.int/icd/release/11/2021-05/mms/389939341,XM1SE1,,Agrochemical,category,1,FALSE,TRUE,X,browser,iCat,FALSE,2,FALSE,,,,,,
http://id.who.int/icd/entity/867589873,http://id.who.int/icd/release/11/2021-05/mms/867589873,XM10X3,,Fertilizer,category,2,FALSE,TRUE,X,browser,iCat,FALSE,3,FALSE,,,,,,
http://id.who.int/icd/entity/219296857,http://id.who.int/icd/release/11/2021-05/mms/219296857,XM0AR7,,Guano,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/112910986,http://id.who.int/icd/release/11/2021-05/mms/112910986,XM7D46,,Pesticide,category,2,FALSE,TRUE,X,browser,iCat,FALSE,20,FALSE,,,,,,
http://id.who.int/icd/entity/517040598,http://id.who.int/icd/release/11/2021-05/mms/517040598,XM6PM8,,Dibromochloropropane,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1148555989,http://id.who.int/icd/release/11/2021-05/mms/1148555989,XM61U9,,Dichloropropene,category,3,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1839289664,http://id.who.int/icd/release/11/2021-05/mms/1839289664,XM83G4,,Fungicide,category,3,FALSE,TRUE,X,browser,iCat,FALSE,18,FALSE,,,,,,
http://id.who.int/icd/entity/166587015,http://id.who.int/icd/release/11/2021-05/mms/166587015,XM0MT5,,Auramine,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1660757314,http://id.who.int/icd/release/11/2021-05/mms/1660757314,XM44B4,,Benzimidazole,category,4,FALSE,TRUE,X,browser,iCat,FALSE,5,FALSE,,,,,,
http://id.who.int/icd/entity/558341550,http://id.who.int/icd/release/11/2021-05/mms/558341550,XM9F10,,Carbendazim,category,5,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1538091485,http://id.who.int/icd/release/11/2021-05/mms/1538091485,XM2WG5,,Benomyl,category,5,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1847877431,http://id.who.int/icd/release/11/2021-05/mms/1847877431,XM0ZM1,,Fuberidazole,category,5,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/529071372,http://id.who.int/icd/release/11/2021-05/mms/529071372,XM7E92,,Thiophanate-methyl,category,5,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/40679691,http://id.who.int/icd/release/11/2021-05/mms/40679691,XM9051,,Blasticidin-s,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/677802585,http://id.who.int/icd/release/11/2021-05/mms/677802585,XM3F05,,Captafol,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/2022067580,http://id.who.int/icd/release/11/2021-05/mms/2022067580,XM9BL0,,Captan,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/2007245692,http://id.who.int/icd/release/11/2021-05/mms/2007245692,XM75T2,,Chlorothalonil,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1845577605,http://id.who.int/icd/release/11/2021-05/mms/1845577605,XM21E5,,Cycloheximide,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/440302134,http://id.who.int/icd/release/11/2021-05/mms/440302134,XM8E94,,Dichlone,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/762186565,http://id.who.int/icd/release/11/2021-05/mms/762186565,XM3365,,Difenoconazole,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1144735708,http://id.who.int/icd/release/11/2021-05/mms/1144735708,XM5KQ8,,Dithiocarbamate,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1731847714,http://id.who.int/icd/release/11/2021-05/mms/1731847714,XM3TR4,,Edifenphos,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1487311158,http://id.who.int/icd/release/11/2021-05/mms/1487311158,XM04K8,,Folpet,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1545275146,http://id.who.int/icd/release/11/2021-05/mms/1545275146,XM4AW6,,Hexachlorobenzene,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/2041421308,http://id.who.int/icd/release/11/2021-05/mms/2041421308,XM3JA8,,Zineb,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/95840236,http://id.who.int/icd/release/11/2021-05/mms/95840236,XM0P16,,Octylisothiazolinone,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/226651509,http://id.who.int/icd/release/11/2021-05/mms/226651509,XM6J29,,Herbicide,category,3,FALSE,TRUE,X,browser,iCat,FALSE,25,FALSE,,,,,,
http://id.who.int/icd/entity/746345495,http://id.who.int/icd/release/11/2021-05/mms/746345495,XM2RT5,,Bromoxynil,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1732769828,http://id.who.int/icd/release/11/2021-05/mms/1732769828,XM3KU8,,Dalapon,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1421806435,http://id.who.int/icd/release/11/2021-05/mms/1421806435,XM3MM5,,Dicamba,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1639501591,http://id.who.int/icd/release/11/2021-05/mms/1639501591,XM5DH1,,Dichlobenil,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1379941462,http://id.who.int/icd/release/11/2021-05/mms/1379941462,XM23C2,,Dinoseb,category,4,FALSE,TRUE,X,browser,iCat,FALSE,1,FALSE,,,,,,
http://id.who.int/icd/entity/1671415087,http://id.who.int/icd/release/11/2021-05/mms/1671415087,XM62Q7,,Dinoterb,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/2127289907,http://id.who.int/icd/release/11/2021-05/mms/2127289907,XM1M07,,Diquat,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1271667271,http://id.who.int/icd/release/11/2021-05/mms/1271667271,XM5TV1,,Diuron,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/810200936,http://id.who.int/icd/release/11/2021-05/mms/810200936,XM6KX6,,Endothall,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/371712097,http://id.who.int/icd/release/11/2021-05/mms/371712097,XM50V7,,Glyphosate,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1194358914,http://id.who.int/icd/release/11/2021-05/mms/1194358914,XM88B4,,MCPA,category,4,FALSE,TRUE,X,browser,iCat,FALSE,1,FALSE,,,,,,
http://id.who.int/icd/entity/1481492633,http://id.who.int/icd/release/11/2021-05/mms/1481492633,XM6T93,,MCPA-thioethyl,category,5,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1389285066,http://id.who.int/icd/release/11/2021-05/mms/1389285066,XM0CJ6,,Mecoprop,category,4,FALSE,TRUE,X,browser,iCat,FALSE,1,FALSE,,,,,,
http://id.who.int/icd/entity/935096882,http://id.who.int/icd/release/11/2021-05/mms/935096882,XM0QY2,,Mecoprop-p,category,5,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/499517021,http://id.who.int/icd/release/11/2021-05/mms/499517021,XM0TQ1,,Monuron,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/873644488,http://id.who.int/icd/release/11/2021-05/mms/873644488,XM4SL8,,Paraquat,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1372155005,http://id.who.int/icd/release/11/2021-05/mms/1372155005,XM8J05,,Propachlor,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/1802969243,http://id.who.int/icd/release/11/2021-05/mms/1802969243,XM66Q3,,Propanil,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
http://id.who.int/icd/entity/787631972,http://id.who.int/icd/release/11/2021-05/mms/787631972,XM48M2,,Simazine,category,4,FALSE,TRUE,X,browser,iCat,TRUE,0,FALSE,,,,,,
